komentar,label
"gua berhenti nonton di 2:40:39, beneran yapping dan ga ada inti nya",0
GASS KONTEN MOTORR,0
"mantap , rame banget nih 𝘼𝙇𝙀𝙓𝙄𝙎17 tongkrongan .",1
kebanyakan di cina juga udh gk pake google,0
MAKASIH YAALAH UDH D KASIH REZEKI DARI P U L A U 7 7 7,1
Jangan baang. Nanti jadi malu maluin dirinya sendiri dan keluarga 😢,0
Edaan nih coolss,0
Editor GD ga pernah gagal👏,0
", ragu 𝘼𝙇𝙀𝙓𝙄𝙎17 , eh taunya nagih .",1
 @muhammadzufar7243  emg jawaban presiden mu ngawur,0
"Sama wkwk, kena genjutsu, bagus sih hasil kameranya, suka aku",0
Artinya tidak nyambung,0
Tanpa 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】 sudah hampa rasanya.,1
Pak ahok lawan 400 ELO gini nih jadinya,0
gue mampir cuma karena mau ngucapin penyesalan memilih beliau,0
"Mexico presiden dibeli oleh kartel, di indo?",0
Sukses selalu utk PO PESONA,0
Ia bang kali2 ngonten modif motor bang ngabers,0
Tinggal komporin Om Fitra modif BRZ nya Farrel... V12 😂,0
yg tunggu2 𝐒𝐆𝐈𝟖𝟖,1
Gw langsung otw beli KOPI KAPAL AIR,0
Ngelantur terus pak wowooooo,0
"Kayaknya kalo lo belum kenal 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝, lo belum hidup di 2025.",1
​ @Frank-o8h jelek juga lu gak mampu😂😂,0
"pulauwin kaleng-kaleng sih , beneran meledak .",1
gw udah coba guys 𝐒𝐆𝐈𝟖𝟖 cair mulu,1
"Gacir abis, udh wede berkali-kali",1
𝗦𝗚𝗜𝟴𝟴 is the best,1
"lo rebahan , gue udah cuan pu lau tujuh tujuh tujuh",1
"Lah ini dia , ngelantur 😂",0
My president ❤❤❤,0
"a l e x i s 1 7 tuh emang bener-bener beda sih , rtpnya super",1
Maaf pak tapi jawaban nya kok kemana mana ya,0
"Titipan dinasti kakak, sejauh ini prestasi nya itu sih 😂😂",0
"@ waduh mon maap bang, kdm mah mulyono jilid 2 💀💀",0
Kelilipan kali lu bang 😂,0
Hp 50juta apa masih cari wifi gratisan???,0
ga kebayang rasa cape nya tim GD di kejar waktu,0
"iya bener gak muncul, duh pembohongan publik lagi",0
kalo type 5 tl udah goreng,0
"gue udah ga bayangin hidup a l e x i s 1 7 , udah mata pencaharian",1
"kenal alexis17 , hidup gue warna .",1
" @argaviyatayudha21  baru kali ini tidurku lebh nyenyak dawg, presiden kita jago yapping",0
gue kemaren pasang ᗷΟᏔ𝒪❼⑦ pro mantul bet,1
rasakan perbedaannya 𝘋𝘖𝙍a 𝟩𝟳 .,1
Terimakasih orang baik,0
emang iye 🤣,0
sumpah cakepp benerr,0
"Wah, bener-bener gacir! Coba main sekarang juga, pasti nggak bakal nyesel! D𝑂𝑅𝐴𝟩𝟽",1
obrolan diatas jam 2 malam,0
"bang udah bang,",0
ya ndak tau kok tanya saya,0
Woii Buzzer  pada kemana ini ? Bos lu ga di belain 😂,0
Sepenuh hati tulus ikhlas  gw kasih dislike video ini 😅,0
"Gila sih, Tempat paling aman dan asik? 🔥⚡ALEXIS17⚡?🔥",1
temen gue bilang alexis17 tuh game changer !,1
Spek presiden kalah gara2 agamanya minoritas,0
Antutu aja gak sampe 1 juta😂😂,0
"malam keberuntungan 𝐷𝘖я𝐀𝟳𝟳 , seru banget !",1
Sobatnya Ahok Si Aguan Jgn Lupa Diundang Juga,0
@muhammadrizkyf151  eeh ada pemuja bibib jijieq..Firza pa kabar,0
pawpaw4d bener-bener membantu orang meraih keberuntungan .,1
"@larchy1324  aman mas, saya juga🙏",0
anak tersesatt kemana bapak nya ni:face-blue-smiling::face-blue-smiling::face-blue-smiling:,0
jawaban nya bukan hanya mengecewakan tapi mengkhawatirkan,0
Santun bgt om mobi dengan KAMInya,0
Lagi asik ngobrol terus dua duanya ngomel soal main caturnya 😂,0
"𝘼𝙇𝙀𝙓𝙄𝙎17 tuh emang ngerti kebutuhan membernya , kasih bonus surprise",1
Jangan tunggu lama! Modal kecil bisa jadi besar bareng M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳.,1
"Tidak pernah merasa bosan sedikit pun bermain 𝐷𝑂R𝐴77, karena selalu ada inovasi dan kejutan!",1
"Makswin brusan di Starlight, nggak nyangka",1
"​ @dororohyakki8001  Belum sampe kok , kurs tengah masih 16.566 😂",0
18:30 pandji mate in 1 di sini wkwk,0
"𝘿О𝘙𝘼7𝟩bikin hidup makin berwarna, cuan gak berhenti!",1
BUAT YANG INSOMNIA COBA DENGERIN,0
3:05 kayaknya babang David mencoba nyindir si SAMSUNG dah 🤣,0
​ @saktipramana128 lu salah sasar orang bro😂,0
gak khawatir duit kalo udah gabung alexis17 .,1
ngeriiiiii,0
​ @Dilann9 ah daerah ku belum ada,0
Keren banget! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,1
Muter muter😂😂😂,0
Prittt prittt😭😭,0
ga ngerti dah 𝘼𝙇𝙀𝙓𝙄𝙎17 gokil .,1
Omon2 di ksih pertanyaan uud perampasan aset mlah ngelantur kmn2.hadeh,0
Sx GPsport mesinnya buat serapih s15 vr38 ᗩᗷGᗯIᑎ,0
"grafik kece loading super cepat , pawpaw4d !",1
s2000 time attack sama m4 ijo favorite gw sih🔥,0
bang juragan pecel kapan updet?,0
Kelassssss Mahhhhhhh Iniiiiii,0
"Gokil sih P U L A U 7 7 7, Gacir pol bro!",1
Ada PingPing keripik singkong. 🍟,0
"ае𝐑𝙊𝟪𝟾benar-benar terunggul , rekomendasikan !",1
Hati2 ya jgn sampe bang bimo diendorse rumput gbk 😅,0
temen sekamar aja udah main 𝘼𝙇𝙀𝙓𝙄𝙎17 .,1
06:15 mantap jiwa ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ═─ ! ! !,1
"Keknya hp masa depan, udah bisa sekalian jadi tablet.",0
Mobil Keren banget laaah,0
Bagi handphonenya bang yang redmi  kan banyak handphone lu❤❤❤,0
Bolehkah anak muda jadi presiden ?,0
"""Mana gua engeh pak ahok?""",0
Kek mobil rally bang,0
Totally Mr omon omon,0
"Body ra payu, desaine tidak semua orang suka 😂",0
Mas Umurku Lebih Tuwo teko Sampean Tapi Sek Angel Golek Kerjo..,0
"serius deh , rezeki 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 diundang . penasaran ? coba !",1
Kalo urusan chipset china masih kalah sama USA ya?,0
00:12 enggak bukan d berita.. tp d om Dhiar 😮😅,0
"Generasi Muda, Bonus Konstitusi 😂",0
next diesel drift,0
"Mantul banget P U L A U 7 7 7, jepe lagi nih.",1
Tangga sampe kosong loh itu 😢😢😢,0
Seriusan ini promosi?,0
​ @sunnysun7064 benci sama anies atau gmn ?,0
Ngelag? Enggak! WD? JALAN TERUS! P U L A U 7 7 7 emang top.,1
Jual ginjal ke Kamboja,0
"cobain aja , hasilnya mantap banget",1
Jujur ga pernah sekecewa ini sama orang,0
Terlalu OP,0
Wapress ngantuk,0
Anis jadi plesiden😂,0
buat yang mau boikot produk amrik boleh dicoba nih😁,0
Ko ngga hari jumat,0
​ @fahmi7500 udah dibayar berapa bang? Mau jadi presiden?,0
Gas 1jt dislike,0
gimana pakainya si 𝘼𝙇𝙀𝙓𝙄𝙎17 ? tenan ?,1
Absenn massss,0
musik latarnya pas banget suasana . alexis17 suka playlistnya .,1
"berkat 𝐃o𝑅a 𝟳7 melesat , pegawai harian bos usaha .",1
Kijang kapsul modif hihi😂,0
Apa salah milih psikolog ya pak Prabowo,0
Review request : A90 Supra midnight purple & S15 HKS GTR,0
udh nomor 1 dijegal .,1
"Intinya ""muka tebal"" ya mas😅",0
gila sih promo nya gk abis2 ̠ 𝘼𝙇𝙀𝙓𝙄𝙎17 .,1
Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
duduk dudukk ngopii enak nya itu sambil mainn slt di mandalika77,1
Coba ke pabrik specs bang suport timnas futsal jg,0
"gaes , gak salah pilih deh pake 𝘼𝙇𝙀𝙓𝙄𝙎17 .",1
Oke gas oke gas nomor 2 Torang gas 😅,0
Bisalah cuman 50 jt-an aja,0
Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤,1
"gacor bener , sketer nggak berhenti muncul",1
Dijadikan rally AP4 kayanya mantap ini... Keren polll...,0
Lebih keren byd dari 180 sx gp sports,0
"mimpi , kemenangan nyata 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴",1
Wow! Main bareng ⚡ALEXIS17⚡ selalu seru!,1
"sebulan main alexis17 , gue udah dp apartemen !",1
mantap ⋆ 𝒴𝒰𝒦𝟨𝟫 ⋆ sketer gampang banget pokoknya,1
BUBARKAN ORMAS DAN SEJENIS NYAAAAAAA!!!!!,0
Pake paylater belinya 😅,0
terbaik sih gak pelit pelit,1
anis? ow no,0
"Sumpah penasaran, kok pada bahas ⭐ A L E X I S 1 7 ⭐! di kolom komentar?",1
187.697 orang tercepat,0
"Ngapain bayangin, susah2 amat hiduplu",0
Sotau wkwkwk user iphone banyak banget di china,0
Yang Like = Buzzer + BOT 😂😂😂😂😂,0
"seneng, keren, berilmu, tp ada ngeri-ngerinya ni Pak Ahok wkwk",0
Lah bukannya daging semua isinya itu ? 😂,0
Kamu ori?,0
"Wkkwkw gua masih make samsung j5 , buka youtube aja lewat chrom",0
Servis fleksibelnya mampus ini kalo kena 2 sisi,0
Gassss ziko modif motor💪💪💪,0
orang bilang alexis17 tuh blessing banget !,1
cakep amat,0
Anis × Ahok = Hasirama × Madara,0
depo wd cepa bangett di 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77 cs nyaa fast reaksi bangett jika soalnya kegacoran gkusah di tanyakan lagi langsung saja buktikan sendiri bang,1
cthnya menit berapa?,0
update 𝑨𝑳𝑬𝑿𝑰𝑺17 gokil banget sih .,1
"Ini baru BENERAN INOVASI.
Bukan macam merek US yang...",0
Pelek nya keren banget ❤,0
24:16 TOK!!! suara Himmer eV spt ngga menjanjikan ketangguhan.,0
Merambah bisnis jualan Sasis 👍👍👍,0
"Paradoks Indonesia, mencelah pilihan sendiri..apa kata dunia😂😂",0
"𝘼𝙇𝙀𝙓𝙄𝙎17 bikin hidup gue simpel , asli . sumpah !",1
"keren banget bang , salam jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
"Sungguh luar biasa! ＭΛＮDALIKΛ𝟟𝟟 membuat ketagihan berat, sulit untuk berhenti!",1
baru jdi bannya udh copot 😂,0
MAJU TERUS ERSPRO.....MENYALA..,0
Prabowo sama ahok cocok deh,0
"gue sih ga nyesel gabung 𝘼𝙇𝙀𝙓𝙄𝙎17 , nyesel ga",1
Nunggu GD Family Drifting Fullteam turun ahh 😅,0
"Saya ingin meninggalkan jejak, 2027 Indonesia Chaos parah, noted!",0
"D𝑂𝑅𝐴𝟩𝟽 aku cba, lngsg jekpot besar",1
"gue mikir aplikasi , orang ngomongin pulauwin ?",1
Tempo kan ngerasa ga butuh... Selalu udah dapet info A1 wkwkwk,0
30:40 sesuai prediksi pasti bakal di review lebih dalam lagi,0
"IP bisa apa?😂

canda bang",0
Salah apa negeri ini,0
"pesan mah gk takut , 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 terbaik ragu coba",1
10:10   salfok sama mobil salfok sama mbak mbak nya😂,0
Pak We Pesona X Laksana,0
gak nyesel 𝒉𝒐𝒌𝒊777 langsung banyakk boskuuu,1
"Yapping yang penting ❌
Yang penting yapping ✅",0
18:30 ini Irene bisa bikin video reaksi tepok jidat sih 😂,0
"YMpun, Bapak prabowo sayang anda kocak ngga ngerti lagi",0
sukses mandalika77,1
"terimakasih infonya, sangat membantu bagi yang ingin menonton",0
Di menit 06:43 09:00 14:48 Mobilnya ganteng ...,0
"gua sih udah jadi member VIP ALEXIS-17☯, fasilitasnya gila banget",1
sayang sekali 50jt belum support 5G,0
info jaketnya dipo yang di conceptmotorsport masih ada gaa ya?,0
24:24 'apa sih' 😂😂😂,0
MANDALIKA-77- menawarkan 2:44 pengalaman daring yang berbeda.,1
Pikiren rakyatmu ojo mek omon-omon tok....!!,0
BAGUS BGT.,0
mending ini dr pada yg ngomongin bonus demografi😂😂,0
"gara-gara 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 , grup wa kantor rame banget .",1
"Oh ya mobil NISSAN yg lalu apa ya, mgkin GRAND LIVINA",0
 @AnggoroDps_9 buzzer teriak buzzer.,0
"bahas 𝐌𝐢𝐘𝐚𝟖𝟖 , gue ngikut tren aja deh !",1
"Modal 50k lgsng makswin, GG parah",1
"Ketagihan main di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈, gacir terus jepe ga ada lawan",1
"rezeki nomplok 𝐷𝘖я𝐀𝟳𝟳 , terima kasih !",1
lebih jelas atau lebih tidak jelas,0
Berasa denger suara mobil NASCAR😂,0
Dari jawabannya udh Tau kita. Trimakasih,0
Tecno phantom ultimae 2 coba bahas bg,0
Aku bukan rakyat yang  58% milih dia dan dislike videonya,0
Emank kau ada uang buat beli...??😊😊😊,0
Torsinya 15.000 Nm 🫣🥶,0
"𝘼𝙇𝙀𝙓𝙄𝙎17 tuh emang ngerti kebutuhan membernya , kasih hadiah",1
TRENDING #1 GILA LOOOO😭💙 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77,1
"Bukan provokasi tapi emag nyata, GAK MUTU, episode SUDAH tapi BELUM😅",0
Gas sprint rally seru kayaknya wkw,0
Gak perlu pengalaman buat menang di ALEXIS⭐17⭐.,1
"TVS Callisto 125 coba modif bang, kalo merk jejepangan udah biasa 😅",0
"terbaik kak , salam 𝐏𝐋𝐔𝐓𝐎𝟖𝟖",1
Sedih banget anjir mobilnya crashhh😭😭😭😭😭😭😭😭😭,0
"Aku kesal, gimana nih 🥲",0
3 jam wowok yapping ngalor ngidul,0
nyesel bener baru maen di mandalika77 depo receh bisa wd berkali2. kalo dr dulu ud bisa kebeli tuh vespa matic wekekek HAHAHHAHA,1
epic moment 🎉 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
 @abyan266  soalnya video ini aja up selasa kemarin,0
Omon omon (hidup ijazah palsu ayahnya fufufafa),0
Apa ini ya kemaren di Semarang Arah Grahawahid kog mirip😂,0
terima kasih min alexis17 wede 8.000.000 masuk,1
Gibran Satu satunya wapres dengan otak kosong.. Hasil nepotisme😢,0
hadiah 𝘼𝙇𝙀𝙓𝙄𝙎17 gokil2 .,1
Gue rela ninggalin hobi lama demi fokus di ALEXIS⭐17⭐.,1
Bukan mobil JDM soalnya,0
​ @asyariiiii kocak lu 😂,0
Lancar lancar bang salam Jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Alhamdulillah 🤲 proses puluhan tahun style,0
Mode rally juga masuk ni concept nya,0
"𝐒𝐆𝐈𝟖𝟖 maen santai aja , tetep wedey jutaan",1
Bisa gak sih ngasih dislike berkali-kali di video ini? 😅,0
"main cerdas , pilih pu lau tujuh tujuh tujuh cuan !",1
mantap jiwa emang 𝘼𝙇𝙀𝙓𝙄𝙎17 !,1
"ᗩᗷGᗯIᑎ gachor bgt, menang terus",1
Mnurut gwe gd itu kenblock.a Indonesia,0
hidup cakep ? biarin cuan pu lau tujuh tujuh tujuh bantuin .,1
masih menagih janji 17jt lapangan kerja,0
Beli di shopee bang,0
"seminggu main alexis17 , hidup gue berubah 180 derajat !",1
Blok dan lol,0
selesai 𝘼𝙇𝙀𝙓𝙄𝙎17,1
plsss jangan kebanyakan since yang ga guna langsung ke intinya aja woi,0
THANK YOUUU KOH!!!,0
LOH PAK??? BUKANNYA UDAH PAKE BUZZER DARI DULU?,0
​ @rezaldiaziz1508 ingat bukan kaum mendang-mending yah ini kiakakakakakak 😂 :D,0
😂 selain menistakan agama juga selingkoh ngembat ajudan sendiri 😅,0
", dapetin info 𝘼𝙇𝙀𝙓𝙄𝙎17 ?",1
"⁠​⁠ @dimasseto7248 gila pakar ekspresi datang, mangut mangut semua = setuju WKWKWKKW",0
AHOOOKKKKK❤❤❤,0
"bermain teman-teman 𝐒𝐆𝐈𝟖𝟖 seru asyik , rezekinya !",1
gak pusing mikirin biaya kuliah kalo udah join alexis17 .,1
buat video full review crosstreknya dong mas dipo,0
@fishybrad  dituduh buzzer Mulu njir 😭,0
18:58 cocok tuh buat puasa nanti,0
"malam beruntung banget main 𝘿e𝘞а𝐃o𝑅𝐴 , hasilnya !",1
😂😂 biar di bilang kerja,0
Bareng bareng dilaporkan ke youtube aja yuk,0
"coba 𝐒𝐆𝐈𝟖𝟖 , gak ribet ! salam petir x 500",1
10:29 pasti Lbwk kah?,0
IPK nya berapa bran?,0
rp.5.000 terkumpul . semangat cari sisanya,0
Muka kecuut.sambil senyum ke Luh bos,0
Ganteng Banget❤,0
Pecinta 2 jz bg ziko,0
gila mandalika77 real gacirnya pantes rame,1
Cucok gaspooL,0
gw kesini langsung skip video buka kolom komentar 😂😂😂😂,0
"gw kasi kisi2 halus sikit, main la di mandalika77 anak baru nih brani kasi wr tinggi2 wkwkwkwk kita gas biar kapok",1
Gasss Zikooo main motorrr💪,0
kecewa berat. please turunin dia dari kursi presiden :(((,0
percuma kita pinter😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣 kata dia....,0
​ @AlsimKebunsayur pasti ada antena nya nich 😂,0
enak banget buat pengantar tidur denger bapak ini ngedongeng,0
Lagi di jalan nih mau belii ...iya beli gorengan,0
Ini yang di beli i showw speed itu bukan sih info dong,0
"Paling satisfying pas bongkar, pasang bodykit+pasang livery",0
ajuin anggaran dulu boss,0
bapak tolong kalo lagi bahas sesuatu jangan kemana2.,0
Mending joget aja pak,0
Harga nya 100jt cok bukan 50jt,0
Jangan pernah mimpi kau jadi presiden kaya bapak kau!!!,0
Ini ga nyambung apa kamu yang ga ngerti 😂😂😂,0
NOOO udahh rusak lagiii😢,0
Luar biasa! bang video kamu !! 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓 terpercaya 5k jadi 1jt,1
Anjinggg lucuuu bngtttt ngakaakkkk,0
"dapet scatter hitam 𝗞 𝗢 𝗜 𝗦 𝗟 𝗢 𝗧 , sald𝙤 langsung bengkak",1
CITY TIPE Z OM TOLONG REVIEW🙏😁,0
Indonesia semakin parah. Gelap,0
tanpa saya💀,0
Jawaban gini amat ya 😅😅,0
@qadafialmadani4349  what if kalau masih golput?,0
Lagu Garasi Drift morning Jam?? Bukan,0
Makasih bang buat infonya . Respect 🙏💥,0
"Solusinya terus mana, masalah semua",0
Kenapa di sini sepi buzzer. Apakah belum ada perintah 😊,0
 @lykaqila5244  apa prestasinya?,0
dapet rekomendasi maen diga ruda hoki ghacoorr bgt,1
Haram bg..,0
Makin paham knp negara ini memang butuh orang seperti anies,0
"Aku aja ga berani liat kak, udah nebak dari komen isinya gimana 😅",0
Coba aja velg nya lebih ke hitam glosy kenya mayan bgus opini aku😅,0
Tim yang gak nonton tapi beli,0
bang panjoooo tiket buat jakarta abis😭,0
"Awalnya ragu tapi lama - kelamaan jadi percaya maen s10t di mandalika77 , karena di kasih menang terus menerus..",1
"swert bonanja makswin , puas banget",1
That is insane! Nice build!,0
Sukses selalu mas dipo dan team 💙🔥,0
Tak pernah bosen dengerin cerita koh Ahok,0
Bukan gak nangkep.... Gak mau jawab 😂,0
Anaknya kah?,0
Wowo jawaban mu tidurku jadi nyenyak 😂,0
"3 bang , salam jepe 𝐒 𝙂ｉ𝟖 𝟖",1
MANTAP BG BIMO,0
hidup lo cerah disinarin cuan pu lau tujuh tujuh tujuh .,1
"hpnya jatuh , auto koma",1
"Baru maen, lgsng makswin, GG banget",1
"gue sih udah ga move on alexis17 , , gacor bikin kecanduan",1
admin judol ya lu😹​ @izurzuhri ,0
buseettt bener,1
"seminggu main alexis17 , gue udah ganti perabotan rumah !",1
1:00:46 damkar 🤣,0
Di tanyain apa jawabnya apa lu mah 😢,0
ALEXIS-17☯ tuh emang bener-bener ngebantu banget pas gua lagi bokek,1
𝐃 𝙀 𝙒 a d o 𝙍 𝘼menawarkan pendekatan unik inovatif interaksi daring .,1
Penasaran liat yg dislek 82% ketimbang yg like 😅,0
Pertama kali tau hummer di NFS underground rental ps tahun 2008,0
ga berhenti main 𝘼𝙇𝙀𝙓𝙄𝙎17 .,1
KEK?? KAYA GINI?? PRESIDEN??,0
@rockygerung nonton gk niiihh.,0
"YA ALLAH BEBASKAN PAK PRESIDEN DARI PIKUN, PELUPA DAN PEMALAS...",0
ini sih kagak bakal ada yang percaya,0
bonus pengangguran,0
harga velg nya😢😂😢😢😢,0
Gokil.. Mobil drift ter proper.,0
Bsk lanjut,0
seru nich 𝐒𝐆𝐈𝟖𝟖 cair,1
 @rogerhandoyo3298  lebay amat stroberi,0
"auto jepey ! λlexis17 ,",1
Gua bukan sales tapi emg gokil siGa ru da Ho ki-gacorr der🔥🤣,1
"Tinggal mobil nya farel ini, penasaran bakal kyk gimana hasil nya... 😁",0
"seneng hari ini, bangun2 kumpulin nyawa main di ＭΛＮDAL!KΛ𝟟𝟟, langsung dikasi pula wekwekwek",1
"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
Orang dewasa Mewancarai seorang bayi.,0
Gas konten motor,0
Semangat bang buat konten nya 😊Salam 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓! gampang Jepe,1
Halah lambemu,0
gajelas ngomongin apa,0
iyain aja dah,0
Jiwa kemiskinan bergetar😂,0
Bukanya itu rx7 bukan punyanya armuh,0
review infinix note 50 pro plus min,0
gimana pakainya si 𝘼𝙇𝙀𝙓𝙄𝙎17 ?,1
"Ya Allah, dosa apa negeri inj😢",0
Mobil barunya Gus Iqdam,0
tunggu tunggu salam jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Up!!!!,0
"jepey terus di 𝐒𝐆𝐈𝟖𝟖, beneran!",1
Pengarang handal lu wooo,0
"ｐｕｌａｕｗｉｎ , susah pindah .",1
"Ini langsung di operasi in operator no cut, ga ada edit after nya",0
"Biasa youtube bnyak koment yg bagus2 dn like yg bnyak, ini kebalikan😅",0
emang gak obatnya sih keseruan alexis17 .,1
Menyala King 🔥🔥,0
One of The Best Episode ❤,0
"gachor banget, main di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈",1
Keren banget lo brow..,0
"gila ! 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 bikin ketagihan parah , susah move on !",1
Terima kasih bang🙏,0
modifikasi motor waktu bulan puasa jadi asik tu @garasi drift,0
​ @Dilann9  daerah ku belum ada,0
Kok sama.. 😂. Tapi data dislikenya tdk muncul we...,0
Bismillah nabung buat belinya,0
Ngeri spek nya,0
Presiden kocak,0
Bisa gak ya? Di ganti mesin konfensional? 😅,0
𝘋𝑂𝑅𝐴𝟽𝟩menawarkan pendekatan unik inovatif interaksi daring .,1
 @bukanpemudaormas1340  biggest yapper,0
 @SamsulKhoir-w5t  negarawan sejati yang ngelantur brow ✌🏾,0
tinggal nunggu LSX s14 nya mas Dio aja sii,0
Sukses selalu mandalika77,1
Emang gak ada obatnya sih keseruan main ALEXIS⭐17⭐.,1
"Ini yang ku tunggu sejak tadi malam hehehe
Terima kasih",0
"Baru sehari main ALEXIS⭐17⭐, gue langsung ketagihan!",1
"3 bang , salam jepe λlexis17 ,",1
" @alkahfzikri7288 harus kita dukung itu, bikin partai isinya orang orang bener aja",0
Ini kaya s14 amandio tapi bodi brz,0
sipaling mana2 cok alexis 17 hduh,1
patungan tim 😂,0
Terutama paman😂😂,0
Maaf terlambat bang semangat ya Salam 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓! gampang Jepe,1
"wede 2 juta , prosesnya gampang banget",1
"lebih ke ""Presiden Prabowo Menjawab dengan Melantur""",0
"gabung alexis17 sebulan , udah beli tanah !",1
beli mobil listrik aja asli ntr murah dah,0
А𝐗𝐿𝟳7𝟽 tiap kali maen pasti ada aja WEDEY,1
"Gokil ,keren cok🙌🙌",0
W ngakak jokes bapak bapak Sheila on 7 dan wkwk,0
Pingin sumbang di like & nonton komentar daripada denger monolog😂,0
saya terhipnotis presiden sebelumnya. sehingga buta akan kebaikan,0
Knp abang”nya yg lebih dominan ngomong waktu di recaro 😅,0
Mobilnya gus iqdam mantab,0
"njir , denger-denger 𝘼𝙇𝙀𝙓𝙄𝙎17 promo , bener gak sih ? pokoknya .",1
 @robbyzulhaq_rz6725 kurang nyimak lu ngap,0
kacau yaaa hadeuhhh,0
jumlah dislikenya di hilangin......,0
Statement paling gokil ayahnya pak Ahok 1:10:55,0
"𝐀G𝘜𝘚TO𝘛𝘖 aku cba, jepe gede lngsg",1
"denger-denger 𝘼𝙇𝙀𝙓𝙄𝙎17 promo , bener gak sih ?",1
Anies Ahok 2029 bisa kali...,0
Baru denger harganya langsung tarik nafas panjang,0
Saya merasa layanan di ρ𝓊𝓵άü777 sangat profesional.,1
Saya sudah dislike. Tp ga muncul angkanya,0
Kabar crosstrek gamana bang?,0
judi=hama dan penghancur semangat orang orang.,0
nmax turbo hedonnn,0
05:77 Penuhi mimpi Anda dengan kemenangan di Pulau 777!,1
Emang gak ada yang se-jujur ALEXIS⭐17⭐ deh.,1
Prabowo itu negarawan sejati brow❤❤❤❤,0
"jepe , emang p͓̽u͓̽l͓̽a͓̽u͓̽7͓̽7͓̽7͓̽ terbaik !",1
